dominant_peer_ratio,seed,policy_id,total_requests,mean_latency_ms,migration_count,self_service_fraction,mean_remote_rtt_ms,total_served_ms,total_migration_rtt_ms,combined_ms_alpha1
0.7,15,nearest,3022,109.482906,4,0.051291,113.293806,330857.341954,590.155156,331447.497110
0.7,15,proposed_d0.0,3022,55.150445,164,0.496360,105.532618,166664.645341,16516.026773,183180.672114
0.7,15,proposed_d0.25,3022,60.448257,154,0.447055,105.703550,182674.632319,15876.823318,198551.455637
0.7,15,proposed_d1.0,3022,65.409348,151,0.397419,105.229571,197667.048363,15805.991364,213473.039727
0.7,15,lowest_rtt_w10,3022,53.385460,586,0.331899,76.912758,161330.859372,30514.102361,191844.961733
0.7,15,lowest_rtt_w20,3022,62.734780,444,0.228657,78.738956,189584.506330,23578.108816,213162.615146
0.7,15,lowest_rtt_w50,3022,75.144130,268,0.089676,80.349531,227085.560752,18607.776532,245693.337284
0.7,15,lowest_rtt_w100,3022,72.962524,138,0.101919,79.015751,220492.748103,9267.762136,229760.510239
0.7,15,oracle_a1,3022,17.359857,912,0.638650,42.506857,52461.487305,27807.426350,80268.913655
0.7,16,static,3097,89.740042,0,0.067162,94.057082,277924.909798,0.000000,277924.909798
0.7,16,nearest,3097,94.910621,5,0.053600,98.172703,293938.193877,504.173724,294442.367601
0.7,16,proposed_d0.0,3097,48.168809,155,0.522441,96.676674,149178.801124,14673.305347,163852.106471
0.7,16,proposed_d0.25,3097,53.047612,150,0.469487,96.223039,164288.453165,14386.638630,178675.091795
0.7,16,proposed_d1.0,3097,58.378063,148,0.411366,95.777763,180796.862296,14002.656542,194799.518838
0.7,16,lowest_rtt_w10,3097,44.855788,491,0.370036,68.028895,138918.374591,24730.053221,163648.427812
