sweep,knob_name,knob_value,seed,policy_id,total_requests,migration_count,total_served_ms,total_migration_rtt_ms,mean_migration_rtt_ms,migration_bytes_total,mean_migration_bytes_per_migration,combined_ms_alpha0.5,combined_ms_alpha1,combined_ms_alpha2
ambiguity,dominant_peer_ratio,0.25,2,engagement_g05_d1.0,3076,37,303160.219590,4107.080299,111.002170,151552,4096.000000,305213.759740,307267.299889,311374.380188
ambiguity,dominant_peer_ratio,0.25,2,engagement_g05_d2.0,3076,35,297212.231159,3965.371043,113.296316,143360,4096.000000,299194.916681,301177.602202,305142.973245
ambiguity,dominant_peer_ratio,0.25,2,engagement_g05_d5.0,3076,17,304699.489886,2252.681593,132.510682,69632,4096.000000,305825.830682,306952.171479,309204.853072
ambiguity,dominant_peer_ratio,0.25,2,engagement_g05_d10.0,3076,1,306850.308955,10.705802,10.705802,4096,4096.000000,306855.661856,306861.014757,306871.720559
ambiguity,dominant_peer_ratio,0.25,2,oracle_a1,3076,1552,85857.986731,39831.239011,25.664458,6356992,4096.000000,105773.606237,125689.225742,165520.464753
ambiguity,dominant_peer_ratio,0.25,2,oracle_a0.5,3076,2380,50402.912068,93462.385417,39.269910,9748480,4096.000000,97134.104777,143865.297485,237327.682902
ambiguity,dominant_peer_ratio,0.25,2,oracle_a2,3076,1032,112021.960092,20964.497735,20.314436,4227072,4096.000000,122504.208960,132986.457827,153950.955562
ambiguity,dominant_peer_ratio,0.25,3,static,2993,0,283829.507750,0.000000,,0,,283829.507750,283829.507750,283829.507750
ambiguity,dominant_peer_ratio,0.25,3,nearest,2993,5,276589.460942,366.621124,73.324225,20480,4096.000000,276772.771504,276956.082066,277322.703190
ambiguity,dominant_peer_ratio,0.25,3,naive_target_aware,2993,693,274564.575849,70595.633460,101.869601,2838528,4096.000000,309862.392579,345160.209309,415755.842769
ambiguity,dominant_peer_ratio,0.25,3,engagement_g00_d0.0,2993,693,274564.575849,70595.633460,101.869601,2838528,4096.000000,309862.392579,345160.209309,415755.842769
ambiguity,dominant_peer_ratio,0.25,3,engagement_g00_d0.25,2993,382,276977.702090,38230.645539,100.080224,1564672,4096.000000,296093.024859,315208.347629,353438.993168
ambiguity,dominant_peer_ratio,0.25,3,engagement_g00_d0.5,2993,337,274392.926018,32848.190906,97.472377,1380352,4096.000000,290817.021471,307241.116924,340089.307830
ambiguity,dominant_peer_ratio,0.25,3,engagement_g00_d1.0,2993,275,274072.509351,26848.986196,97.632677,1126400,4096.000000,287497.002449,300921.495547,327770.481743
ambiguity,dominant_peer_ratio,0.25,3,engagement_g00_d2.0,2993,187,283038.336755,18652.425789,99.745592,765952,4096.000000,292364.549649,301690.762544,320343.188333
ambiguity,dominant_peer_ratio,0.25,3,engagement_g00_d5.0,2993,70,294227.498769,7224.867595,103.212394,286720,4096.000000,297839.932566,301452.366364,308677.233959
ambiguity,dominant_peer_ratio,0.25,3,engagement_g00_d10.0,2993,11,288650.881147,1006.894188,91.535835,45056,4096.000000,289154.328241,289657.775335,290664.669523
ambiguity,dominant_peer_ratio,0.25,3,engagement_g05_d0.0,2993,46,304509.340510,4562.727072,99.189719,188416,4096.000000,306790.704046,309072.067582,313634.794654
ambiguity,dominant_peer_ratio,0.25,3,engagement_g05_d0.25,2993,42,305485.344278,4281.036456,101.929439,172032,4096.000000,307625.862506,309766.380734,314047.417190
ambiguity,dominant_peer_ratio,0.25,3,engagement_g05_d0.5,2993,42,305451.346679,4281.036456,101.929439,172032,4096.000000,307591.864907,309732.383135,314013.419591
ambiguity,dominant_peer_ratio,0.25,3,engagement_g05_d1.0,2993,38,297662.776368,3829.093728,100.765624,155648,4096.000000,299577.323232,301491.870096,305320.963824
ambiguity,dominant_peer_ratio,0.25,3,engagement_g05_d2.0,2993,33,296329.616625,3113.535167,94.349551,135168,4096.000000,297886.384208,299443.151792,302556.686959
ambiguity,dominant_peer_ratio,0.25,3,engagement_g05_d5.0,2993,16,298527.921476,1506.134306,94.133394,65536,4096.000000,299280.988629,300034.055782,301540.190088
ambiguity,dominant_peer_ratio,0.25,3,engagement_g05_d10.0,2993,0,283829.507750,0.000000,,0,,283829.507750,283829.507750,283829.507750
ambiguity,dominant_peer_ratio,0.25,3,oracle_a1,2993,1502,83945.443028,40383.232073,26.886306,6152192,4096.000000,104137.059064,124328.675101,164711.907174
ambiguity,dominant_peer_ratio,0.25,3,oracle_a0.5,2993,2300,48883.596005,94165.504195,40.941524,9420800,4096.000000,95966.348102,143049.100200,237214.604395
ambiguity,dominant_peer_ratio,0.25,3,oracle_a2,2993,1016,107955.264887,22613.973010,22.257847,4161536,4096.000000,119262.251392,130569.237897,153183.210907
ambiguity,dominant_peer_ratio,0.25,4,static,2947,0,301102.925031,0.000000,,0,,301102.925031,301102.925031,301102.925031
ambiguity,dominant_peer_ratio,0.25,4,nearest,2947,4,288026.607983,350.263260,87.565815,16384,4096.000000,288201.739613,288376.871243,288727.134503
ambiguity,dominant_peer_ratio,0.25,4,naive_target_aware,2947,675,266454.235321,65499.690817,97.036579,2764800,4096.000000,299204.080730,331953.926138,397453.616955
ambiguity,dominant_peer_ratio,0.25,4,engagement_g00_d0.0,2947,675,266454.235321,65499.690817,97.036579,2764800,4096.000000,299204.080730,331953.926138,397453.616955
ambiguity,dominant_peer_ratio,0.25,4,engagement_g00_d0.25,2947,396,274967.565781,40107.345421,101.281175,1622016,4096.000000,295021.238492,315074.911202,355182.256623
ambiguity,dominant_peer_ratio,0.25,4,engagement_g00_d0.5,2947,348,275260.248578,35906.436819,103.179416,1425408,4096.000000,293213.466988,311166.685397,347073.122216
ambiguity,dominant_peer_ratio,0.25,4,engagement_g00_d1.0,2947,264,277114.489457,27357.670405,103.627539,1081344,4096.000000,290793.324660,304472.159862,331829.830267
ambiguity,dominant_peer_ratio,0.25,4,engagement_g00_d2.0,2947,188,286235.868813,19701.963019,104.797676,770048,4096.000000,296086.850323,305937.831832,325639.794851
ambiguity,dominant_peer_ratio,0.25,4,engagement_g00_d5.0,2947,71,290756.283290,7109.828561,100.138430,290816,4096.000000,294311.197571,297866.111851,304975.940412
ambiguity,dominant_peer_ratio,0.25,4,engagement_g00_d10.0,2947,8,302050.707348,995.403099,124.425387,32768,4096.000000,302548.408898,303046.110447,304041.513546
ambiguity,dominant_peer_ratio,0.25,4,engagement_g05_d0.0,2947,37,289292.218445,3301.651835,89.233833,151552,4096.000000,290943.044362,292593.870280,295895.522115
ambiguity,dominant_peer_ratio,0.25,4,engagement_g05_d0.25,2947,33,290763.684459,2868.541065,86.925487,135168,4096.000000,292197.954991,293632.225524,296500.766589
ambiguity,dominant_peer_ratio,0.25,4,engagement_g05_d0.5,2947,32,290257.017645,2705.123096,84.535097,131072,4096.000000,291609.579193,292962.140741,295667.263837
ambiguity,dominant_peer_ratio,0.25,4,engagement_g05_d1.0,2947,31,285723.803897,2572.156244,82.972782,126976,4096.000000,287009.882019,288295.960141,290868.116385
ambiguity,dominant_peer_ratio,0.25,4,engagement_g05_d2.0,2947,28,285297.229642,2106.776716,75.242026,114688,4096.000000,286350.618000,287404.006358,289510.783074
ambiguity,dominant_peer_ratio,0.25,4,engagement_g05_d5.0,2947,10,296442.093667,1280.014970,128.001497,40960,4096.000000,297082.101152,297722.108637,299002.123607
ambiguity,dominant_peer_ratio,0.25,4,engagement_g05_d10.0,2947,1,303610.984257,85.701655,85.701655,4096,4096.000000,303653.835085,303696.685912,303782.387567
ambiguity,dominant_peer_ratio,0.25,4,oracle_a1,2947,1639,72143.781267,41966.942045,25.605212,6713344,4096.000000,93127.252289,114110.723312,156077.665357
ambiguity,dominant_peer_ratio,0.25,4,oracle_a0.5,2947,2253,45902.765647,80949.839640,35.929800,9228288,4096.000000,86377.685467,126852.605287,207802.444927
ambiguity,dominant_peer_ratio,0.25,4,oracle_a2,2947,1116,99662.435531,22804.931830,20.434527,4571136,4096.000000,111064.901446,122467.367361,145272.299191
ambiguity,dominant_peer_ratio,0.25,5,static,2961,0,304446.110009,0.000000,,0,,304446.110009,304446.110009,304446.110009
ambiguity,dominant_peer_ratio,0.25,5,nearest,2961,6,298207.529176,393.231552,65.538592,24576,4096.000000,298404.144952,298600.760728,298993.992280
ambiguity,dominant_peer_ratio,0.25,5,naive_target_aware,2961,671,280789.297301,70704.638336,105.372039,2748416,4096.000000,316141.616469,351493.935637,422198.573973
ambiguity,dominant_peer_ratio,0.25,5,engagement_g00_d0.0,2961,671,280789.297301,70704.638336,105.372039,2748416,4096.000000,316141.616469,351493.935637,422198.573973
ambiguity,dominant_peer_ratio,0.25,5,engagement_g00_d0.25,2961,381,282067.995090,41657.372277,109.336935,1560576,4096.000000,302896.681229,323725.367367,365382.739644
ambiguity,dominant_peer_ratio,0.25,5,engagement_g00_d0.5,2961,337,285520.987261,37657.261105,111.742615,1380352,4096.000000,304349.617814,323178.248366,360835.509471
ambiguity,dominant_peer_ratio,0.25,5,engagement_g00_d1.0,2961,265,286794.061749,29925.741107,112.927325,1085440,4096.000000,301756.932303,316719.802856,346645.543963
ambiguity,dominant_peer_ratio,0.25,5,engagement_g00_d2.0,2961,187,296991.064938,21782.940263,116.486312,765952,4096.000000,307882.535069,318774.005201,340556.945464
ambiguity,dominant_peer_ratio,0.25,5,engagement_g00_d5.0,2961,67,296238.912602,7460.242323,111.346900,274432,4096.000000,299969.033763,303699.154925,311159.397248
ambiguity,dominant_peer_ratio,0.25,5,engagement_g00_d10.0,2961,7,294931.176334,949.084683,135.583526,28672,4096.000000,295405.718675,295880.261017,296829.345700
ambiguity,dominant_peer_ratio,0.25,5,engagement_g05_d0.0,2961,48,297614.370696,5248.403191,109.341733,196608,4096.000000,300238.572291,302862.773887,308111.177078
ambiguity,dominant_peer_ratio,0.25,5,engagement_g05_d0.25,2961,43,296354.202371,4303.009067,100.069978,176128,4096.000000,298505.706904,300657.211438,304960.220505
ambiguity,dominant_peer_ratio,0.25,5,engagement_g05_d0.5,2961,43,296486.067980,4303.009067,100.069978,176128,4096.000000,298637.572513,300789.077047,305092.086114
ambiguity,dominant_peer_ratio,0.25,5,engagement_g05_d1.0,2961,43,296424.362893,4303.009067,100.069978,176128,4096.000000,298575.867426,300727.371960,305030.381027
ambiguity,dominant_peer_ratio,0.25,5,engagement_g05_d2.0,2961,38,299829.746572,4166.182172,109.636373,155648,4096.000000,301912.837658,303995.928744,308162.110916
ambiguity,dominant_peer_ratio,0.25,5,engagement_g05_d5.0,2961,13,304781.105967,1561.137885,120.087530,53248,4096.000000,305561.674910,306342.243852,307903.381737
ambiguity,dominant_peer_ratio,0.25,5,engagement_g05_d10.0,2961,1,299111.413615,27.362555,27.362555,4096,4096.000000,299125.094893,299138.776170,299166.138725
ambiguity,dominant_peer_ratio,0.25,5,oracle_a1,2961,1529,80637.303340,43917.247386,28.722856,6262784,4096.000000,102595.927033,124554.550726,168471.798112
ambiguity,dominant_peer_ratio,0.25,5,oracle_a0.5,2961,2301,50016.033921,90238.983622,39.217290,9424896,4096.000000,95135.525732,140255.017543,230494.001165
ambiguity,dominant_peer_ratio,0.25,5,oracle_a2,2961,938,110623.506688,22255.231840,23.726260,3842048,4096.000000,121751.122608,132878.738528,155133.970368
ambiguity,dominant_peer_ratio,0.25,6,static,2952,0,299685.380282,0.000000,,0,,299685.380282,299685.380282,299685.380282
ambiguity,dominant_peer_ratio,0.25,6,nearest,2952,4,323345.368789,295.281344,73.820336,16384,4096.000000,323493.009461,323640.650133,323935.931477
ambiguity,dominant_peer_ratio,0.25,6,naive_target_aware,2952,599,264833.574576,61199.026341,102.168658,2453504,4096.000000,295433.087747,326032.600917,387231.627258
ambiguity,dominant_peer_ratio,0.25,6,engagement_g00_d0.0,2952,599,264833.574576,61199.026341,102.168658,2453504,4096.000000,295433.087747,326032.600917,387231.627258
ambiguity,dominant_peer_ratio,0.25,6,engagement_g00_d0.25,2952,353,268477.037946,35422.146841,100.346025,1445888,4096.000000,286188.111367,303899.184787,339321.331628
ambiguity,dominant_peer_ratio,0.25,6,engagement_g00_d0.5,2952,312,269465.734048,30707.837781,98.422557,1277952,4096.000000,284819.652939,300173.571829,330881.409610
ambiguity,dominant_peer_ratio,0.25,6,engagement_g00_d1.0,2952,262,271653.471098,25896.414404,98.841276,1073152,4096.000000,284601.678300,297549.885502,323446.299906
ambiguity,dominant_peer_ratio,0.25,6,engagement_g00_d2.0,2952,194,274250.450108,18889.604930,97.369098,794624,4096.000000,283695.252573,293140.055038,312029.659968
ambiguity,dominant_peer_ratio,0.25,6,engagement_g00_d5.0,2952,78,295024.983648,7603.161889,97.476434,319488,4096.000000,298826.564593,302628.145537,310231.307426
ambiguity,dominant_peer_ratio,0.25,6,engagement_g00_d10.0,2952,9,292063.971218,1240.038492,137.782055,36864,4096.000000,292683.990464,293304.009710,294544.048202
ambiguity,dominant_peer_ratio,0.25,6,engagement_g05_d0.0,2952,54,284640.107417,5872.871918,108.756887,221184,4096.000000,287576.543376,290512.979335,296385.851253
ambiguity,dominant_peer_ratio,0.25,6,engagement_g05_d0.25,2952,50,283759.119351,5195.421999,103.908440,204800,4096.000000,286356.830351,288954.541350,294149.963349
ambiguity,dominant_peer_ratio,0.25,6,engagement_g05_d0.5,2952,50,283677.759381,5195.421999,103.908440,204800,4096.000000,286275.470381,288873.181380,294068.603379
ambiguity,dominant_peer_ratio,0.25,6,engagement_g05_d1.0,2952,48,286172.788405,4902.004559,102.125095,196608,4096.000000,288623.790685,291074.792964,295976.797523
ambiguity,dominant_peer_ratio,0.25,6,engagement_g05_d2.0,2952,41,297645.802007,4238.625686,103.381114,167936,4096.000000,299765.114850,301884.427693,306123.053379
ambiguity,dominant_peer_ratio,0.25,6,engagement_g05_d5.0,2952,15,300320.490891,1518.887998,101.259200,61440,4096.000000,301079.934890,301839.378889,303358.266887
ambiguity,dominant_peer_ratio,0.25,6,engagement_g05_d10.0,2952,0,299685.380282,0.000000,,0,,299685.380282,299685.380282,299685.380282
ambiguity,dominant_peer_ratio,0.25,6,oracle_a1,2952,1429,75405.872230,38243.194292,26.762207,5853184,4096.000000,94527.469376,113649.066522,151892.260814
ambiguity,dominant_peer_ratio,0.25,6,oracle_a0.5,2952,2272,44156.214044,86303.603389,37.985741,9306112,4096.000000,87308.015738,130459.817433,216763.420822
ambiguity,dominant_peer_ratio,0.25,6,oracle_a2,2952,969,97837.479050,21830.946616,22.529357,3969024,4096.000000,108752.952358,119668.425666,141499.372282
ambiguity,dominant_peer_ratio,0.25,7,static,2971,0,341276.207390,0.000000,,0,,341276.207390,341276.207390,341276.207390
ambiguity,dominant_peer_ratio,0.25,7,nearest,2971,5,318285.792242,470.237830,94.047566,20480,4096.000000,318520.911157,318756.030072,319226.267902
ambiguity,dominant_peer_ratio,0.25,7,naive_target_aware,2971,658,296057.789102,74771.323536,113.634230,2695168,4096.000000,333443.450870,370829.112638,445600.436174
ambiguity,dominant_peer_ratio,0.25,7,engagement_g00_d0.0,2971,658,296057.789102,74771.323536,113.634230,2695168,4096.000000,333443.450870,370829.112638,445600.436174
ambiguity,dominant_peer_ratio,0.25,7,engagement_g00_d0.25,2971,399,298043.556266,44551.745108,111.658509,1634304,4096.000000,320319.428820,342595.301374,387147.046482
ambiguity,dominant_peer_ratio,0.25,7,engagement_g00_d0.5,2971,351,299149.095594,39421.004850,112.310555,1437696,4096.000000,318859.598019,338570.100444,377991.105294
ambiguity,dominant_peer_ratio,0.25,7,engagement_g00_d1.0,2971,279,299780.855620,30198.348366,108.237808,1142784,4096.000000,314880.029803,329979.203986,360177.552352
ambiguity,dominant_peer_ratio,0.25,7,engagement_g00_d2.0,2971,188,304427.832586,20584.935866,109.494340,770048,4096.000000,314720.300519,325012.768452,345597.704318
ambiguity,dominant_peer_ratio,0.25,7,engagement_g00_d5.0,2971,68,315035.851841,7868.874128,115.718737,278528,4096.000000,318970.288905,322904.725969,330773.600097
ambiguity,dominant_peer_ratio,0.25,7,engagement_g00_d10.0,2971,7,338090.491737,637.437908,91.062558,28672,4096.000000,338409.210691,338727.929645,339365.367553
ambiguity,dominant_peer_ratio,0.25,7,engagement_g05_d0.0,2971,40,318528.869448,4216.455966,105.411399,163840,4096.000000,320637.097431,322745.325414,326961.781380
ambiguity,dominant_peer_ratio,0.25,7,engagement_g05_d0.25,2971,37,317994.419812,3934.697303,106.343170,151552,4096.000000,319961.768464,321929.117115,325863.814418
ambiguity,dominant_peer_ratio,0.25,7,engagement_g05_d0.5,2971,36,319117.893650,3949.697859,109.713829,147456,4096.000000,321092.742580,323067.591509,327017.289368
ambiguity,dominant_peer_ratio,0.25,7,engagement_g05_d1.0,2971,35,320079.781111,3958.035610,113.086732,143360,4096.000000,322058.798916,324037.816721,327995.852331
ambiguity,dominant_peer_ratio,0.25,7,engagement_g05_d2.0,2971,30,319469.971542,3486.599462,116.219982,122880,4096.000000,321213.271273,322956.571004,326443.170466
ambiguity,dominant_peer_ratio,0.25,7,engagement_g05_d5.0,2971,8,341943.629941,1136.867073,142.108384,32768,4096.000000,342512.063478,343080.497014,344217.364087
ambiguity,dominant_peer_ratio,0.25,7,engagement_g05_d10.0,2971,0,341276.207390,0.000000,,0,,341276.207390,341276.207390,341276.207390
ambiguity,dominant_peer_ratio,0.25,7,oracle_a1,2971,1502,95731.341394,51825.242410,34.504156,6152192,4096.000000,121643.962599,147556.583804,199381.826214
ambiguity,dominant_peer_ratio,0.25,7,oracle_a0.5,2971,2310,50960.413844,118714.620561,51.391611,9461760,4096.000000,110317.724124,169675.034405,288389.654966
ambiguity,dominant_peer_ratio,0.25,7,oracle_a2,2971,878,134348.519677,23128.219775,26.341936,3596288,4096.000000,145912.629564,157476.739452,180604.959227
ambiguity,dominant_peer_ratio,0.25,8,static,2983,0,279790.470726,0.000000,,0,,279790.470726,279790.470726,279790.470726
ambiguity,dominant_peer_ratio,0.25,8,nearest,2983,5,287015.293658,463.236040,92.647208,20480,4096.000000,287246.911678,287478.529698,287941.765738
ambiguity,dominant_peer_ratio,0.25,8,naive_target_aware,2983,673,273468.092975,67420.560945,100.179140,2756608,4096.000000,307178.373447,340888.653920,408309.214865
ambiguity,dominant_peer_ratio,0.25,8,engagement_g00_d0.0,2983,673,273468.092975,67420.560945,100.179140,2756608,4096.000000,307178.373447,340888.653920,408309.214865
ambiguity,dominant_peer_ratio,0.25,8,engagement_g00_d0.25,2983,367,275252.479143,36895.762345,100.533412,1503232,4096.000000,293700.360316,312148.241488,349044.003833
ambiguity,dominant_peer_ratio,0.25,8,engagement_g00_d0.5,2983,313,274547.685761,31877.710778,101.845721,1282048,4096.000000,290486.541150,306425.396539,338303.107317
ambiguity,dominant_peer_ratio,0.25,8,engagement_g00_d1.0,2983,264,277915.300160,26408.067020,100.030557,1081344,4096.000000,291119.333670,304323.367180,330731.434200
ambiguity,dominant_peer_ratio,0.25,8,engagement_g00_d2.0,2983,179,280353.844987,17907.495700,100.041875,733184,4096.000000,289307.592837,298261.340687,316168.836387
ambiguity,dominant_peer_ratio,0.25,8,engagement_g00_d5.0,2983,71,285770.646037,6690.175733,94.227827,290816,4096.000000,289115.733904,292460.821770,299150.997503
ambiguity,dominant_peer_ratio,0.25,8,engagement_g00_d10.0,2983,9,301330.279982,821.321198,91.257911,36864,4096.000000,301740.940581,302151.601180,302972.922378
ambiguity,dominant_peer_ratio,0.25,8,engagement_g05_d0.0,2983,50,289240.833610,4924.737325,98.494746,204800,4096.000000,291703.202273,294165.570935,299090.308260
ambiguity,dominant_peer_ratio,0.25,8,engagement_g05_d0.25,2983,44,289153.060570,4208.064414,95.637828,180224,4096.000000,291257.092777,293361.124984,297569.189398
ambiguity,dominant_peer_ratio,0.25,8,engagement_g05_d0.5,2983,43,290031.589416,4076.690062,94.806746,176128,4096.000000,292069.934447,294108.279478,298184.969540
ambiguity,dominant_peer_ratio,0.25,8,engagement_g05_d1.0,2983,41,291522.637882,3958.890074,96.558294,167936,4096.000000,293502.082919,295481.527956,299440.418030
ambiguity,dominant_peer_ratio,0.25,8,engagement_g05_d2.0,2983,39,292945.729263,3869.822920,99.226229,159744,4096.000000,294880.640723,296815.552183,300685.375103
ambiguity,dominant_peer_ratio,0.25,8,engagement_g05_d5.0,2983,11,283253.655859,1131.443872,102.858534,45056,4096.000000,283819.377795,284385.099731,285516.543603
ambiguity,dominant_peer_ratio,0.25,8,engagement_g05_d10.0,2983,0,279790.470726,0.000000,,0,,279790.470726,279790.470726,279790.470726
ambiguity,dominant_peer_ratio,0.25,8,oracle_a1,2983,1481,81798.450967,37192.750526,25.113268,6066176,4096.000000,100394.826230,118991.201493,156183.952019
ambiguity,dominant_peer_ratio,0.25,8,oracle_a0.5,2983,2243,49569.367647,85927.606734,38.309232,9187328,4096.000000,92533.171014,135496.974381,221424.581115
ambiguity,dominant_peer_ratio,0.25,8,oracle_a2,2983,1016,105601.302955,19806.619765,19.494704,4161536,4096.000000,115504.612837,125407.922720,145214.542485
ambiguity,dominant_peer_ratio,0.25,9,static,2932,0,272292.604893,0.000000,,0,,272292.604893,272292.604893,272292.604893
ambiguity,dominant_peer_ratio,0.25,9,nearest,2932,5,315251.618748,440.799752,88.159950,20480,4096.000000,315472.018624,315692.418500,316133.218252
ambiguity,dominant_peer_ratio,0.25,9,naive_target_aware,2932,632,266842.037626,66165.037884,104.691516,2588672,4096.000000,299924.556568,333007.075510,399172.113394
ambiguity,dominant_peer_ratio,0.25,9,engagement_g00_d0.0,2932,632,266842.037626,66165.037884,104.691516,2588672,4096.000000,299924.556568,333007.075510,399172.113394
ambiguity,dominant_peer_ratio,0.25,9,engagement_g00_d0.25,2932,367,265873.836111,36718.844684,100.051348,1503232,4096.000000,284233.258453,302592.680795,339311.525479
ambiguity,dominant_peer_ratio,0.25,9,engagement_g00_d0.5,2932,335,268143.288608,33928.258688,101.278384,1372160,4096.000000,285107.417952,302071.547296,335999.805984
ambiguity,dominant_peer_ratio,0.25,9,engagement_g00_d1.0,2932,275,269125.635634,27462.884898,99.865036,1126400,4096.000000,282857.078083,296588.520532,324051.405430
ambiguity,dominant_peer_ratio,0.25,9,engagement_g00_d2.0,2932,193,279159.221428,19125.749456,99.097147,790528,4096.000000,288722.096156,298284.970884,317410.720340
ambiguity,dominant_peer_ratio,0.25,9,engagement_g00_d5.0,2932,72,284484.810126,7345.259281,102.017490,294912,4096.000000,288157.439767,291830.069407,299175.328688
ambiguity,dominant_peer_ratio,0.25,9,engagement_g00_d10.0,2932,9,271889.786684,846.850382,94.094487,36864,4096.000000,272313.211875,272736.637066,273583.487448
ambiguity,dominant_peer_ratio,0.25,9,engagement_g05_d0.0,2932,49,289722.032586,5146.615902,105.032978,200704,4096.000000,292295.340537,294868.648488,300015.264390
ambiguity,dominant_peer_ratio,0.25,9,engagement_g05_d0.25,2932,44,289881.364824,4709.149713,107.026130,180224,4096.000000,292235.939680,294590.514537,299299.664250
ambiguity,dominant_peer_ratio,0.25,9,engagement_g05_d0.5,2932,43,289863.977237,4723.627618,109.851805,176128,4096.000000,292225.791046,294587.604855,299311.232473
ambiguity,dominant_peer_ratio,0.25,9,engagement_g05_d1.0,2932,42,290533.381897,4545.660739,108.230018,172032,4096.000000,292806.212266,295079.042636,299624.703375
ambiguity,dominant_peer_ratio,0.25,9,engagement_g05_d2.0,2932,39,293140.035275,4198.330120,107.649490,159744,4096.000000,295239.200335,297338.365395,301536.695515
ambiguity,dominant_peer_ratio,0.25,9,engagement_g05_d5.0,2932,15,298672.363920,1372.866877,91.524458,61440,4096.000000,299358.797359,300045.230797,301418.097674
ambiguity,dominant_peer_ratio,0.25,9,engagement_g05_d10.0,2932,0,272292.604893,0.000000,,0,,272292.604893,272292.604893,272292.604893
ambiguity,dominant_peer_ratio,0.25,9,oracle_a1,2932,1477,78464.472002,41486.494119,28.088351,6049792,4096.000000,99207.719061,119950.966121,161437.460240
ambiguity,dominant_peer_ratio,0.25,9,oracle_a0.5,2932,2243,45483.365424,92206.007913,41.108341,9187328,4096.000000,91586.369381,137689.373337,229895.381250
ambiguity,dominant_peer_ratio,0.25,9,oracle_a2,2932,905,107875.362065,20819.675850,23.005167,3706880,4096.000000,118285.199990,128695.037915,149514.713765
ambiguity,dominant_peer_ratio,0.25,10,static,3006,0,306654.757012,0.000000,,0,,306654.757012,306654.757012,306654.757012
ambiguity,dominant_peer_ratio,0.25,10,nearest,3006,5,263689.440802,428.686323,85.737265,20480,4096.000000,263903.783963,264118.127125,264546.813448
ambiguity,dominant_peer_ratio,0.25,10,naive_target_aware,3006,710,278244.710054,71921.263444,101.297554,2908160,4096.000000,314205.341776,350165.973498,422087.236942
ambiguity,dominant_peer_ratio,0.25,10,engagement_g00_d0.0,3006,710,278244.710054,71921.263444,101.297554,2908160,4096.000000,314205.341776,350165.973498,422087.236942
ambiguity,dominant_peer_ratio,0.25,10,engagement_g00_d0.25,3006,393,282608.845387,41951.922209,106.747894,1609728,4096.000000,303584.806491,324560.767596,366512.689805
ambiguity,dominant_peer_ratio,0.25,10,engagement_g00_d0.5,3006,332,283467.751856,34948.784634,105.267424,1359872,4096.000000,300942.144173,318416.536490,353365.321124
ambiguity,dominant_peer_ratio,0.25,10,engagement_g00_d1.0,3006,275,282717.864251,28855.448202,104.928903,1126400,4096.000000,297145.588352,311573.312453,340428.760655
ambiguity,dominant_peer_ratio,0.25,10,engagement_g00_d2.0,3006,176,285310.690965,18009.486982,102.326631,720896,4096.000000,294315.434456,303320.177947,321329.664929
ambiguity,dominant_peer_ratio,0.25,10,engagement_g00_d5.0,3006,66,292612.043479,6929.412507,104.991099,270336,4096.000000,296076.749732,299541.455986,306470.868493
ambiguity,dominant_peer_ratio,0.25,10,engagement_g00_d10.0,3006,11,300722.474197,1266.364798,115.124073,45056,4096.000000,301355.656596,301988.838995,303255.203793
ambiguity,dominant_peer_ratio,0.25,10,engagement_g05_d0.0,3006,36,299880.072933,3698.496583,102.736016,147456,4096.000000,301729.321224,303578.569516,307277.066099
ambiguity,dominant_peer_ratio,0.25,10,engagement_g05_d0.25,3006,32,301337.512885,3123.237663,97.601177,131072,4096.000000,302899.131716,304460.750548,307583.988211
ambiguity,dominant_peer_ratio,0.25,10,engagement_g05_d0.5,3006,31,300995.990041,3278.022233,105.742653,126976,4096.000000,302635.001157,304274.012274,307552.034507
ambiguity,dominant_peer_ratio,0.25,10,engagement_g05_d1.0,3006,30,299730.995093,3162.183632,105.406121,122880,4096.000000,301312.086909,302893.178725,306055.362357
ambiguity,dominant_peer_ratio,0.25,10,engagement_g05_d2.0,3006,24,299460.538536,2451.059909,102.127496,98304,4096.000000,300686.068490,301911.598445,304362.658354
ambiguity,dominant_peer_ratio,0.25,10,engagement_g05_d5.0,3006,11,292430.979706,1029.439656,93.585423,45056,4096.000000,292945.699534,293460.419362,294489.859018
ambiguity,dominant_peer_ratio,0.25,10,engagement_g05_d10.0,3006,1,297379.156750,126.853282,126.853282,4096,4096.000000,297442.583391,297506.010032,297632.863314
ambiguity,dominant_peer_ratio,0.25,10,oracle_a1,3006,1316,89060.896517,41515.673293,31.546864,5390336,4096.000000,109818.733164,130576.569810,172092.243103
ambiguity,dominant_peer_ratio,0.25,10,oracle_a0.5,3006,2291,49225.597086,101084.437108,44.122408,9383936,4096.000000,99767.815640,150310.034194,251394.471302
ambiguity,dominant_peer_ratio,0.25,10,oracle_a2,3006,738,120555.892650,18241.730335,24.717792,3022848,4096.000000,129676.757818,138797.622985,157039.353320
ambiguity,dominant_peer_ratio,0.25,11,static,3002,0,312504.572016,0.000000,,0,,312504.572016,312504.572016,312504.572016
ambiguity,dominant_peer_ratio,0.25,11,nearest,3002,39,298954.268590,5006.591899,128.374151,159744,4096.000000,301457.564539,303960.860489,308967.452388
