dominant_peer_ratio,seed,policy_id,total_requests,self_service_count,self_service_rate,mean_rtt_remote_ms,mean_rtt_all_ms,measured_mean_latency_ms,predicted_mean_latency_ms,abs_error_ms,rel_error
0.4,29,engagement_g05_d0.0,3063,522,0.170421,103.236376,85.642714,87.642714,87.642714,0.000000,0.000000
0.4,29,engagement_g05_d0.25,3063,514,0.167809,103.394951,86.044313,88.044313,88.044313,0.000000,0.000000
0.4,29,engagement_g05_d0.5,3063,503,0.164218,103.183348,86.238776,88.238776,88.238776,0.000000,0.000000
0.4,29,engagement_g05_d1.0,3063,489,0.159647,103.335203,86.838006,88.838006,88.838006,0.000000,0.000000
0.4,29,engagement_g05_d2.0,3063,431,0.140712,104.082288,89.436691,91.436691,91.436691,0.000000,0.000000
0.4,29,engagement_g05_d5.0,3063,198,0.064643,102.068485,95.470523,97.470523,97.470523,0.000000,0.000000
0.4,29,engagement_g05_d10.0,3063,126,0.041136,97.535406,93.523176,95.523176,95.523176,0.000000,0.000000
0.4,29,oracle_a1,3063,1043,0.340516,31.914385,21.047032,23.047032,23.047032,0.000000,0.000000
0.4,30,static,2933,141,0.048074,106.676391,101.548068,103.548068,103.548068,0.000000,0.000000
0.4,30,nearest,2933,136,0.046369,101.331606,96.632970,98.632970,98.632970,0.000000,0.000000
0.4,30,naive_target_aware,2933,730,0.248892,110.893886,83.293294,85.293294,85.293294,0.000000,0.000000
0.4,30,engagement_g00_d0.0,2933,730,0.248892,110.893886,83.293294,85.293294,85.293294,0.000000,0.000000
0.4,30,engagement_g00_d0.25,2933,653,0.222639,112.344792,87.332467,89.332467,89.332467,0.000000,0.000000
0.4,30,engagement_g00_d0.5,2933,635,0.216502,112.449427,88.103915,90.103915,90.103915,0.000000,0.000000
0.4,30,engagement_g00_d1.0,2933,607,0.206955,113.522588,90.028483,92.028483,92.028483,0.000000,0.000000
0.4,30,engagement_g00_d2.0,2933,518,0.176611,113.262893,93.259423,95.259423,95.259423,0.000000,0.000000
0.4,30,engagement_g00_d5.0,2933,185,0.063075,115.757161,108.455738,110.455738,110.455738,0.000000,0.000000
0.4,30,engagement_g00_d10.0,2933,89,0.030344,111.269347,107.892950,109.892950,109.892950,0.000000,0.000000
0.4,30,engagement_g05_d0.0,2933,443,0.151040,113.028042,95.956299,97.956299,97.956299,0.000000,0.000000
0.4,30,engagement_g05_d0.25,2933,433,0.147630,113.169663,96.462379,98.462379,98.462379,0.000000,0.000000
0.4,30,engagement_g05_d0.5,2933,430,0.146608,113.137384,96.550587,98.550587,98.550587,0.000000,0.000000
0.4,30,engagement_g05_d1.0,2933,412,0.140471,113.362657,97.438547,99.438547,99.438547,0.000000,0.000000
0.4,30,engagement_g05_d2.0,2933,355,0.121036,115.276239,101.323608,103.323608,103.323608,0.000000,0.000000
0.4,30,engagement_g05_d5.0,2933,143,0.048756,115.757623,110.113797,112.113797,112.113797,0.000000,0.000000
0.4,30,engagement_g05_d10.0,2933,126,0.042959,107.928658,103.292105,105.292105,105.292105,0.000000,0.000000
0.4,30,oracle_a1,2933,1099,0.374702,43.790870,27.382358,29.382358,29.382358,0.000000,0.000000
0.3,1,static,3072,158,0.051432,96.765846,91.788956,93.788956,93.788956,0.000000,0.000000
0.3,1,nearest,3072,142,0.046224,100.398057,95.757261,97.757261,97.757261,0.000000,0.000000
0.3,1,naive_target_aware,3072,546,0.177734,96.228507,79.125394,81.125394,81.125394,0.000000,0.000000
0.3,1,engagement_g00_d0.0,3072,546,0.177734,96.228507,79.125394,81.125394,81.125394,0.000000,0.000000
0.3,1,engagement_g00_d0.25,3072,520,0.169271,95.947235,79.706166,81.706166,81.706166,0.000000,0.000000
0.3,1,engagement_g00_d0.5,3072,493,0.160482,95.596136,80.254699,82.254699,82.254699,0.000000,0.000000
0.3,1,engagement_g00_d1.0,3072,469,0.152669,94.836122,80.357561,82.357561,82.357561,0.000000,0.000000
0.3,1,engagement_g00_d2.0,3072,411,0.133789,94.218419,81.613025,83.613025,83.613025,0.000000,0.000000
0.3,1,engagement_g00_d5.0,3072,192,0.062500,93.432580,87.593044,89.593044,89.593044,0.000000,0.000000
0.3,1,engagement_g00_d10.0,3072,148,0.048177,103.887169,98.882188,100.882188,100.882188,0.000000,0.000000
0.3,1,engagement_g05_d0.0,3072,282,0.091797,93.962896,85.337396,87.337396,87.337396,0.000000,0.000000
0.3,1,engagement_g05_d0.25,3072,276,0.089844,94.283160,85.812407,87.812407,87.812407,0.000000,0.000000
0.3,1,engagement_g05_d0.5,3072,272,0.088542,93.873320,85.561620,87.561620,87.561620,0.000000,0.000000
0.3,1,engagement_g05_d1.0,3072,264,0.085938,94.153796,86.062454,88.062454,88.062454,0.000000,0.000000
0.3,1,engagement_g05_d2.0,3072,229,0.074544,93.319249,86.362834,88.362834,88.362834,0.000000,0.000000
0.3,1,engagement_g05_d5.0,3072,166,0.054036,96.778795,91.549212,93.549212,93.549212,0.000000,0.000000
0.3,1,engagement_g05_d10.0,3072,167,0.054362,104.334315,98.662495,100.662495,100.662495,0.000000,0.000000
0.3,1,oracle_a1,3072,986,0.320964,33.361524,22.653691,24.653691,24.653691,0.000000,0.000000
0.3,2,static,3076,160,0.052016,101.024750,95.769887,97.769887,97.769887,0.000000,0.000000
0.3,2,nearest,3076,142,0.046164,92.466308,88.197707,90.197707,90.197707,0.000000,0.000000
0.3,2,naive_target_aware,3076,535,0.173927,104.969703,86.712618,88.712618,88.712618,0.000000,0.000000
0.3,2,engagement_g00_d0.0,3076,535,0.173927,104.969703,86.712618,88.712618,88.712618,0.000000,0.000000
0.3,2,engagement_g00_d0.25,3076,506,0.164499,106.167322,88.702866,90.702866,90.702866,0.000000,0.000000
0.3,2,engagement_g00_d0.5,3076,503,0.163524,106.316814,88.931457,90.931457,90.931457,0.000000,0.000000
0.3,2,engagement_g00_d1.0,3076,474,0.154096,107.213292,90.692128,92.692128,92.692128,0.000000,0.000000
0.3,2,engagement_g00_d2.0,3076,383,0.124512,107.920419,94.482994,96.482994,96.482994,0.000000,0.000000
0.3,2,engagement_g00_d5.0,3076,182,0.059168,107.060497,100.725968,102.725968,102.725968,0.000000,0.000000
0.3,2,engagement_g00_d10.0,3076,141,0.045839,103.908975,99.145917,101.145917,101.145917,0.000000,0.000000
0.3,2,engagement_g05_d0.0,3076,288,0.093628,105.693258,95.797400,97.797400,97.797400,0.000000,0.000000
0.3,2,engagement_g05_d0.25,3076,289,0.093953,105.679843,95.750885,97.750885,97.750885,0.000000,0.000000
0.3,2,engagement_g05_d0.5,3076,279,0.090702,105.428278,95.865700,97.865700,97.865700,0.000000,0.000000
0.3,2,engagement_g05_d1.0,3076,275,0.089402,106.062096,96.579951,98.579951,98.579951,0.000000,0.000000
0.3,2,engagement_g05_d2.0,3076,234,0.076073,103.313929,95.454546,97.454546,97.454546,0.000000,0.000000
0.3,2,engagement_g05_d5.0,3076,136,0.044213,104.859037,100.222877,102.222877,102.222877,0.000000,0.000000
0.3,2,engagement_g05_d10.0,3076,154,0.050065,104.386247,99.160148,101.160148,101.160148,0.000000,0.000000
0.3,2,oracle_a1,3076,924,0.300390,36.049066,25.220283,27.220283,27.220283,0.000000,0.000000
0.3,3,static,2993,139,0.046442,98.312957,93.747137,95.747137,95.747137,0.000000,0.000000
0.3,3,nearest,2993,150,0.050117,95.903246,91.096869,93.096869,93.096869,0.000000,0.000000
0.3,3,naive_target_aware,2993,472,0.157701,101.485261,85.480903,87.480903,87.480903,0.000000,0.000000
0.3,3,engagement_g00_d0.0,2993,472,0.157701,101.485261,85.480903,87.480903,87.480903,0.000000,0.000000
0.3,3,engagement_g00_d0.25,2993,445,0.148680,102.022363,86.853652,88.853652,88.853652,0.000000,0.000000
0.3,3,engagement_g00_d0.5,2993,434,0.145005,101.866423,87.095281,89.095281,89.095281,0.000000,0.000000
0.3,3,engagement_g00_d1.0,2993,397,0.132643,103.074173,89.402122,91.402122,91.402122,0.000000,0.000000
0.3,3,engagement_g00_d2.0,2993,353,0.117942,103.402953,91.207416,93.207416,93.207416,0.000000,0.000000
0.3,3,engagement_g00_d5.0,2993,161,0.053792,100.341458,94.943872,96.943872,96.943872,0.000000,0.000000
0.3,3,engagement_g00_d10.0,2993,106,0.035416,100.096490,96.551475,98.551475,98.551475,0.000000,0.000000
0.3,3,engagement_g05_d0.0,2993,250,0.083528,101.113632,92.667789,94.667789,94.667789,0.000000,0.000000
0.3,3,engagement_g05_d0.25,2993,249,0.083194,101.165347,92.748985,94.748985,94.748985,0.000000,0.000000
0.3,3,engagement_g05_d0.5,2993,247,0.082526,101.095555,92.752554,94.752554,94.752554,0.000000,0.000000
0.3,3,engagement_g05_d1.0,2993,232,0.077514,100.392534,92.610687,94.610687,94.610687,0.000000,0.000000
0.3,3,engagement_g05_d2.0,2993,223,0.074507,99.435558,92.026895,94.026895,94.026895,0.000000,0.000000
0.3,3,engagement_g05_d5.0,2993,142,0.047444,99.837588,95.100890,97.100890,97.100890,0.000000,0.000000
0.3,3,engagement_g05_d10.0,2993,138,0.046108,97.962621,93.445802,95.445802,95.445802,0.000000,0.000000
0.3,3,oracle_a1,2993,952,0.318076,35.978589,24.534681,26.534681,26.534681,0.000000,0.000000
0.3,4,static,2947,148,0.050221,105.280152,99.992923,101.992923,101.992923,0.000000,0.000000
0.3,4,nearest,2947,151,0.051239,103.679408,98.367025,100.367025,100.367025,0.000000,0.000000
0.3,4,naive_target_aware,2947,510,0.173057,102.336038,84.626035,86.626035,86.626035,0.000000,0.000000
0.3,4,engagement_g00_d0.0,2947,510,0.173057,102.336038,84.626035,86.626035,86.626035,0.000000,0.000000
0.3,4,engagement_g00_d0.25,2947,460,0.156091,103.144573,87.044640,89.044640,89.044640,0.000000,0.000000
0.3,4,engagement_g00_d0.5,2947,452,0.153376,103.407438,87.547186,89.547186,89.547186,0.000000,0.000000
0.3,4,engagement_g00_d1.0,2947,424,0.143875,103.292796,88.431532,90.431532,90.431532,0.000000,0.000000
0.3,4,engagement_g00_d2.0,2947,352,0.119444,104.085088,91.652801,93.652801,93.652801,0.000000,0.000000
0.3,4,engagement_g00_d5.0,2947,169,0.057346,103.393597,97.464340,99.464340,99.464340,0.000000,0.000000
0.3,4,engagement_g00_d10.0,2947,149,0.050560,109.120553,103.603430,105.603430,105.603430,0.000000,0.000000
0.3,4,engagement_g05_d0.0,2947,239,0.081099,105.172331,96.642915,98.642915,98.642915,0.000000,0.000000
0.3,4,engagement_g05_d0.25,2947,237,0.080421,105.396395,96.920336,98.920336,98.920336,0.000000,0.000000
0.3,4,engagement_g05_d0.5,2947,227,0.077027,105.163700,97.063204,99.063204,99.063204,0.000000,0.000000
0.3,4,engagement_g05_d1.0,2947,220,0.074652,105.125355,97.277517,99.277517,99.277517,0.000000,0.000000
0.3,4,engagement_g05_d2.0,2947,208,0.070580,104.075789,96.730094,98.730094,98.730094,0.000000,0.000000
0.3,4,engagement_g05_d5.0,2947,145,0.049203,104.864260,99.704668,101.704668,101.704668,0.000000,0.000000
0.3,4,engagement_g05_d10.0,2947,148,0.050221,105.280152,99.992923,101.992923,101.992923,0.000000,0.000000
0.3,4,oracle_a1,2947,913,0.309807,31.214413,21.543982,23.543982,23.543982,0.000000,0.000000
0.3,5,static,2961,171,0.057751,108.016181,101.778164,103.778164,103.778164,0.000000,0.000000
0.3,5,nearest,2961,168,0.056738,103.418558,97.550838,99.550838,99.550838,0.000000,0.000000
0.3,5,naive_target_aware,2961,455,0.153664,103.783425,87.835618,89.835618,89.835618,0.000000,0.000000
0.3,5,engagement_g00_d0.0,2961,455,0.153664,103.783425,87.835618,89.835618,89.835618,0.000000,0.000000
0.3,5,engagement_g00_d0.25,2961,432,0.145897,104.473668,89.231309,91.231309,91.231309,0.000000,0.000000
0.3,5,engagement_g00_d0.5,2961,413,0.139480,104.433249,89.866910,91.866910,91.866910,0.000000,0.000000
0.3,5,engagement_g00_d1.0,2961,381,0.128673,104.273987,90.856767,92.856767,92.856767,0.000000,0.000000
0.3,5,engagement_g00_d2.0,2961,324,0.109422,102.538806,91.318754,93.318754,93.318754,0.000000,0.000000
0.3,5,engagement_g00_d5.0,2961,167,0.056400,102.764765,96.968846,98.968846,98.968846,0.000000,0.000000
0.3,5,engagement_g00_d10.0,2961,135,0.045593,98.431209,93.943464,95.943464,95.943464,0.000000,0.000000
0.3,5,engagement_g05_d0.0,2961,271,0.091523,104.419440,94.862646,96.862646,96.862646,0.000000,0.000000
0.3,5,engagement_g05_d0.25,2961,266,0.089835,103.901408,94.567475,96.567475,96.567475,0.000000,0.000000
0.3,5,engagement_g05_d0.5,2961,262,0.088484,103.985303,94.784307,96.784307,96.784307,0.000000,0.000000
0.3,5,engagement_g05_d1.0,2961,255,0.086120,104.175961,95.204374,97.204374,97.204374,0.000000,0.000000
0.3,5,engagement_g05_d2.0,2961,227,0.076663,104.234751,96.243773,98.243773,98.243773,0.000000,0.000000
0.3,5,engagement_g05_d5.0,2961,147,0.049645,99.611561,94.666306,96.666306,96.666306,0.000000,0.000000
0.3,5,engagement_g05_d10.0,2961,160,0.054036,103.034139,97.466607,99.466607,99.466607,0.000000,0.000000
0.3,5,oracle_a1,2961,943,0.318473,35.430374,24.146739,26.146739,26.146739,0.000000,0.000000
0.3,6,static,2952,140,0.047425,106.394162,101.348368,103.348368,103.348368,0.000000,0.000000
0.3,6,nearest,2952,168,0.056911,114.300936,107.796004,109.796004,109.796004,0.000000,0.000000
0.3,6,naive_target_aware,2952,502,0.170054,103.588014,85.972437,87.972437,87.972437,0.000000,0.000000
0.3,6,engagement_g00_d0.0,2952,502,0.170054,103.588014,85.972437,87.972437,87.972437,0.000000,0.000000
0.3,6,engagement_g00_d0.25,2952,459,0.155488,103.033889,87.013376,89.013376,89.013376,0.000000,0.000000
0.3,6,engagement_g00_d0.5,2952,447,0.151423,103.228235,87.597130,89.597130,89.597130,0.000000,0.000000
0.3,6,engagement_g00_d1.0,2952,408,0.138211,104.614378,90.155480,92.155480,92.155480,0.000000,0.000000
0.3,6,engagement_g00_d2.0,2952,340,0.115176,105.089942,92.986087,94.986087,94.986087,0.000000,0.000000
0.3,6,engagement_g00_d5.0,2952,208,0.070461,101.438784,94.291336,96.291336,96.291336,0.000000,0.000000
0.3,6,engagement_g00_d10.0,2952,135,0.045732,100.594542,95.994181,97.994181,97.994181,0.000000,0.000000
0.3,6,engagement_g05_d0.0,2952,278,0.094173,100.154870,90.722941,92.722941,92.722941,0.000000,0.000000
0.3,6,engagement_g05_d0.25,2952,265,0.089770,99.371262,90.450738,92.450738,92.450738,0.000000,0.000000
0.3,6,engagement_g05_d0.5,2952,263,0.089092,99.441678,90.582206,92.582206,92.582206,0.000000,0.000000
0.3,6,engagement_g05_d1.0,2952,255,0.086382,99.613113,91.008322,93.008322,93.008322,0.000000,0.000000
0.3,6,engagement_g05_d2.0,2952,224,0.075881,101.172548,93.495499,95.495499,95.495499,0.000000,0.000000
0.3,6,engagement_g05_d5.0,2952,151,0.051152,101.680881,96.479725,98.479725,98.479725,0.000000,0.000000
0.3,6,engagement_g05_d10.0,2952,140,0.047425,106.394162,101.348368,103.348368,103.348368,0.000000,0.000000
0.3,6,oracle_a1,2952,803,0.272019,32.494444,23.655339,25.655339,25.655339,0.000000,0.000000
0.3,7,static,2971,147,0.049478,120.647420,114.677992,116.677992,116.677992,0.000000,0.000000
0.3,7,nearest,2971,173,0.058230,110.976266,104.514167,106.514167,106.514167,0.000000,0.000000
0.3,7,naive_target_aware,2971,475,0.159879,110.127990,92.520856,94.520856,94.520856,0.000000,0.000000
0.3,7,engagement_g00_d0.0,2971,475,0.159879,110.127990,92.520856,94.520856,94.520856,0.000000,0.000000
0.3,7,engagement_g00_d0.25,2971,436,0.146752,109.826003,93.708824,95.708824,95.708824,0.000000,0.000000
0.3,7,engagement_g00_d0.5,2971,403,0.135645,109.866823,94.963986,96.963986,96.963986,0.000000,0.000000
0.3,7,engagement_g00_d1.0,2971,372,0.125210,110.186310,96.389841,98.389841,98.389841,0.000000,0.000000
0.3,7,engagement_g00_d2.0,2971,316,0.106361,110.375369,98.635680,100.635680,100.635680,0.000000,0.000000
0.3,7,engagement_g00_d5.0,2971,178,0.059912,110.867042,104.224722,106.224722,106.224722,0.000000,0.000000
0.3,7,engagement_g00_d10.0,2971,137,0.046112,117.824803,112.391616,114.391616,114.391616,0.000000,0.000000
0.3,7,engagement_g05_d0.0,2971,235,0.079098,113.073935,104.130019,106.130019,106.130019,0.000000,0.000000
0.3,7,engagement_g05_d0.25,2971,231,0.077752,112.987645,104.202675,106.202675,106.202675,0.000000,0.000000
0.3,7,engagement_g05_d0.5,2971,217,0.073039,113.146227,104.882096,106.882096,106.882096,0.000000,0.000000
0.3,7,engagement_g05_d1.0,2971,207,0.069674,112.674115,104.823713,106.823713,106.823713,0.000000,0.000000
0.3,7,engagement_g05_d2.0,2971,190,0.063952,111.608292,104.470771,106.470771,106.470771,0.000000,0.000000
0.3,7,engagement_g05_d5.0,2971,144,0.048469,110.725699,105.358987,107.358987,107.358987,0.000000,0.000000
0.3,7,engagement_g05_d10.0,2971,147,0.049478,120.647420,114.677992,116.677992,116.677992,0.000000,0.000000
0.3,7,oracle_a1,2971,1002,0.337260,44.795130,29.687517,31.687517,31.687517,0.000000,0.000000
0.3,8,static,2983,152,0.050955,97.073935,92.127493,94.127493,94.127493,0.000000,0.000000
0.3,8,nearest,2983,143,0.047938,100.210336,95.406421,97.406421,97.406421,0.000000,0.000000
0.3,8,naive_target_aware,2983,507,0.169963,101.584501,84.318881,86.318881,86.318881,0.000000,0.000000
0.3,8,engagement_g00_d0.0,2983,507,0.169963,101.584501,84.318881,86.318881,86.318881,0.000000,0.000000
0.3,8,engagement_g00_d0.25,2983,468,0.156889,100.240310,84.513704,86.513704,86.513704,0.000000,0.000000
0.3,8,engagement_g00_d0.5,2983,448,0.150184,100.780097,85.644501,87.644501,87.644501,0.000000,0.000000
0.3,8,engagement_g00_d1.0,2983,431,0.144485,100.471052,85.954450,87.954450,87.954450,0.000000,0.000000
0.3,8,engagement_g00_d2.0,2983,350,0.117332,100.825717,88.995680,90.995680,90.995680,0.000000,0.000000
0.3,8,engagement_g00_d5.0,2983,176,0.059001,100.550671,94.618080,96.618080,96.618080,0.000000,0.000000
0.3,8,engagement_g00_d10.0,2983,125,0.041904,97.532175,93.445175,95.445175,95.445175,0.000000,0.000000
0.3,8,engagement_g05_d0.0,2983,248,0.083138,101.917000,93.443847,95.443847,95.443847,0.000000,0.000000
0.3,8,engagement_g05_d0.25,2983,241,0.080791,101.909983,93.676558,95.676558,95.676558,0.000000,0.000000
0.3,8,engagement_g05_d0.5,2983,242,0.081126,101.828576,93.567592,95.567592,95.567592,0.000000,0.000000
0.3,8,engagement_g05_d1.0,2983,235,0.078780,101.924109,93.894553,95.894553,95.894553,0.000000,0.000000
0.3,8,engagement_g05_d2.0,2983,220,0.073751,101.021937,93.571442,95.571442,95.571442,0.000000,0.000000
0.3,8,engagement_g05_d5.0,2983,148,0.049614,99.272824,94.347455,96.347455,96.347455,0.000000,0.000000
0.3,8,engagement_g05_d10.0,2983,150,0.050285,99.289368,94.296607,96.296607,96.296607,0.000000,0.000000
0.3,8,oracle_a1,2983,863,0.289306,34.560000,24.561582,26.561582,26.561582,0.000000,0.000000
0.3,9,static,2932,149,0.050819,96.779499,91.861304,93.861304,93.861304,0.000000,0.000000
0.3,9,nearest,2932,157,0.053547,109.094591,103.252895,105.252895,105.252895,0.000000,0.000000
0.3,9,naive_target_aware,2932,493,0.168145,100.795674,83.847425,85.847425,85.847425,0.000000,0.000000
0.3,9,engagement_g00_d0.0,2932,493,0.168145,100.795674,83.847425,85.847425,85.847425,0.000000,0.000000
0.3,9,engagement_g00_d0.25,2932,470,0.160300,100.171413,84.113922,86.113922,86.113922,0.000000,0.000000
0.3,9,engagement_g00_d0.5,2932,458,0.156207,100.049470,84.421006,86.421006,86.421006,0.000000,0.000000
0.3,9,engagement_g00_d1.0,2932,433,0.147681,99.829566,85.086659,87.086659,87.086659,0.000000,0.000000
0.3,9,engagement_g00_d2.0,2932,348,0.118690,99.653961,87.826001,89.826001,89.826001,0.000000,0.000000
0.3,9,engagement_g00_d5.0,2932,195,0.066508,101.735357,94.969192,96.969192,96.969192,0.000000,0.000000
0.3,9,engagement_g00_d10.0,2932,121,0.041269,98.608463,94.539014,96.539014,96.539014,0.000000,0.000000
0.3,9,engagement_g05_d0.0,2932,259,0.088336,102.969494,93.873621,95.873621,95.873621,0.000000,0.000000
0.3,9,engagement_g05_d0.25,2932,256,0.087312,102.864293,93.882963,95.882963,95.882963,0.000000,0.000000
0.3,9,engagement_g05_d0.5,2932,254,0.086630,102.815776,93.908816,95.908816,95.908816,0.000000,0.000000
0.3,9,engagement_g05_d1.0,2932,243,0.082879,102.702744,94.190886,96.190886,96.190886,0.000000,0.000000
0.3,9,engagement_g05_d2.0,2932,220,0.075034,103.015449,95.285777,97.285777,97.285777,0.000000,0.000000
0.3,9,engagement_g05_d5.0,2932,151,0.051501,104.345776,98.971897,100.971897,100.971897,0.000000,0.000000
0.3,9,engagement_g05_d10.0,2932,158,0.053888,100.352703,94.944883,96.944883,96.944883,0.000000,0.000000
0.3,9,oracle_a1,2932,946,0.322647,34.859348,23.612096,25.612096,25.612096,0.000000,0.000000
0.3,10,static,3006,139,0.046241,106.662535,101.730369,103.730369,103.730369,0.000000,0.000000
0.3,10,nearest,3006,143,0.047572,90.283351,85.988435,87.988435,87.988435,0.000000,0.000000
0.3,10,naive_target_aware,3006,499,0.166001,103.588036,86.392284,88.392284,88.392284,0.000000,0.000000
0.3,10,engagement_g00_d0.0,3006,499,0.166001,103.588036,86.392284,88.392284,88.392284,0.000000,0.000000
0.3,10,engagement_g00_d0.25,3006,442,0.147039,103.094850,87.935860,89.935860,89.935860,0.000000,0.000000
0.3,10,engagement_g00_d0.5,3006,441,0.146707,103.277384,88.125912,90.125912,90.125912,0.000000,0.000000
0.3,10,engagement_g00_d1.0,3006,410,0.136394,103.542190,89.419669,91.419669,91.419669,0.000000,0.000000
0.3,10,engagement_g00_d2.0,3006,343,0.114105,103.942860,92.082447,94.082447,94.082447,0.000000,0.000000
0.3,10,engagement_g00_d5.0,3006,201,0.066866,104.434718,97.451558,99.451558,99.451558,0.000000,0.000000
0.3,10,engagement_g00_d10.0,3006,109,0.036261,99.984506,96.358987,98.358987,98.358987,0.000000,0.000000
0.3,10,engagement_g05_d0.0,3006,259,0.086161,100.487077,91.829009,93.829009,93.829009,0.000000,0.000000
0.3,10,engagement_g05_d0.25,3006,253,0.084165,101.020541,92.518146,94.518146,94.518146,0.000000,0.000000
0.3,10,engagement_g05_d0.5,3006,251,0.083500,101.252992,92.798401,94.798401,94.798401,0.000000,0.000000
0.3,10,engagement_g05_d1.0,3006,235,0.078177,101.822722,93.862529,95.862529,95.862529,0.000000,0.000000
0.3,10,engagement_g05_d2.0,3006,212,0.070526,100.949163,93.829661,95.829661,95.829661,0.000000,0.000000
0.3,10,engagement_g05_d5.0,3006,137,0.045576,98.808636,94.305381,96.305381,96.305381,0.000000,0.000000
0.3,10,engagement_g05_d10.0,3006,138,0.045908,103.900244,99.130373,101.130373,101.130373,0.000000,0.000000
0.3,10,oracle_a1,3006,974,0.324019,39.476730,26.685534,28.685534,28.685534,0.000000,0.000000
0.3,11,static,3002,134,0.044637,107.165148,102.381627,104.381627,104.381627,0.000000,0.000000
0.3,11,nearest,3002,137,0.045636,104.315632,99.555059,101.555059,101.555059,0.000000,0.000000
0.3,11,naive_target_aware,3002,537,0.178881,104.782703,86.039095,88.039095,88.039095,0.000000,0.000000
0.3,11,engagement_g00_d0.0,3002,537,0.178881,104.782703,86.039095,88.039095,88.039095,0.000000,0.000000
0.3,11,engagement_g00_d0.25,3002,495,0.164890,105.177669,87.834916,89.834916,89.834916,0.000000,0.000000
0.3,11,engagement_g00_d0.5,3002,478,0.159227,105.953823,89.083095,91.083095,91.083095,0.000000,0.000000
0.3,11,engagement_g00_d1.0,3002,436,0.145237,106.146851,90.730453,92.730453,92.730453,0.000000,0.000000
0.3,11,engagement_g00_d2.0,3002,365,0.121586,106.402114,93.465148,95.465148,95.465148,0.000000,0.000000
0.3,11,engagement_g00_d5.0,3002,177,0.058961,103.009360,96.935856,98.935856,98.935856,0.000000,0.000000
0.3,11,engagement_g00_d10.0,3002,120,0.039973,102.026195,97.947866,99.947866,99.947866,0.000000,0.000000
0.3,11,engagement_g05_d0.0,3002,273,0.090939,103.889407,94.441769,96.441769,96.441769,0.000000,0.000000
0.3,11,engagement_g05_d0.25,3002,267,0.088941,104.124395,94.863498,96.863498,96.863498,0.000000,0.000000
0.3,11,engagement_g05_d0.5,3002,272,0.090606,104.064347,94.635465,96.635465,96.635465,0.000000,0.000000
0.3,11,engagement_g05_d1.0,3002,269,0.089607,103.984217,94.666511,96.666511,96.666511,0.000000,0.000000
0.3,11,engagement_g05_d2.0,3002,242,0.080613,104.431143,96.012643,98.012643,98.012643,0.000000,0.000000
0.3,11,engagement_g05_d5.0,3002,151,0.050300,100.500098,95.444963,97.444963,97.444963,0.000000,0.000000
0.3,11,engagement_g05_d10.0,3002,128,0.042638,106.280240,101.748638,103.748638,103.748638,0.000000,0.000000
0.3,11,oracle_a1,3002,913,0.304131,33.457839,23.282287,25.282287,25.282287,0.000000,0.000000
0.3,12,static,3026,134,0.044283,102.582671,98.040014,100.040014,100.040014,0.000000,0.000000
0.3,12,nearest,3026,134,0.044283,115.765513,110.639083,112.639083,112.639083,0.000000,0.000000
0.3,12,naive_target_aware,3026,510,0.168539,102.811484,85.483706,87.483706,87.483706,0.000000,0.000000
0.3,12,engagement_g00_d0.0,3026,510,0.168539,102.811484,85.483706,87.483706,87.483706,0.000000,0.000000
0.3,12,engagement_g00_d0.25,3026,479,0.158295,100.469469,84.565677,86.565677,86.565677,0.000000,0.000000
0.3,12,engagement_g00_d0.5,3026,473,0.156312,100.510140,84.799202,86.799202,86.799202,0.000000,0.000000
0.3,12,engagement_g00_d1.0,3026,449,0.148381,100.237153,85.363894,87.363894,87.363894,0.000000,0.000000
0.3,12,engagement_g00_d2.0,3026,363,0.119960,103.069657,90.705385,92.705385,92.705385,0.000000,0.000000
0.3,12,engagement_g00_d5.0,3026,187,0.061798,97.768596,91.726717,93.726717,93.726717,0.000000,0.000000
0.3,12,engagement_g00_d10.0,3026,124,0.040978,97.732854,93.727939,95.727939,95.727939,0.000000,0.000000
0.3,12,engagement_g05_d0.0,3026,240,0.079313,98.029795,90.254795,92.254795,92.254795,0.000000,0.000000
0.3,12,engagement_g05_d0.25,3026,236,0.077991,97.965971,90.325532,92.325532,92.325532,0.000000,0.000000
0.3,12,engagement_g05_d0.5,3026,234,0.077330,97.919755,90.347639,92.347639,92.347639,0.000000,0.000000
0.3,12,engagement_g05_d1.0,3026,228,0.075347,96.287659,89.032673,91.032673,91.032673,0.000000,0.000000
0.3,12,engagement_g05_d2.0,3026,199,0.065763,95.342055,89.072039,91.072039,91.072039,0.000000,0.000000
0.3,12,engagement_g05_d5.0,3026,127,0.041970,93.624521,89.695138,91.695138,91.695138,0.000000,0.000000
0.3,12,engagement_g05_d10.0,3026,130,0.042961,101.790715,97.417683,99.417683,99.417683,0.000000,0.000000
0.3,12,oracle_a1,3026,799,0.264045,30.859019,22.710851,24.710851,24.710851,0.000000,0.000000
0.3,13,static,3014,141,0.046782,99.173269,94.533776,96.533776,96.533776,0.000000,0.000000
0.3,13,nearest,3014,148,0.049104,104.848843,99.700327,101.700327,101.700327,0.000000,0.000000
0.3,13,naive_target_aware,3014,531,0.176178,100.168305,82.520870,84.520870,84.520870,0.000000,0.000000
0.3,13,engagement_g00_d0.0,3014,531,0.176178,100.168305,82.520870,84.520870,84.520870,0.000000,0.000000
